id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_289_slice_89,0.9091636655025356,0.8334556127414119,0.8223435531662444,0.6982881598793552,1.0,1.0,0.9105024062229267,0.843914590873589,volume_289
volume_289_slice_90,0.9232576351122719,0.8574545455582149,0.8299871850000027,0.7093829865975236,1.0,1.0,0.9177482733707581,0.8556125107185796,volume_289
volume_289_slice_91,0.9225406661802709,0.8562185479106984,0.8298701299069544,0.7092119867890448,1.0,1.0,0.9174702653624084,0.8551435115665811,volume_289
volume_289_slice_92,0.9077632590669626,0.8311048558542542,0.8201725282415012,0.6951631047262231,1.0,1.0,0.9093119291028212,0.8420893201934924,volume_289
volume_289_slice_93,0.916196918483203,0.8453536755580072,0.8165948764868295,0.6900383142950045,1.0,1.0,0.9109305983233442,0.8451306632843373,volume_289
volume_289_slice_94,0.9175334324229073,0.8476321209007329,0.8003688336098734,0.6671790931332902,1.0,1.0,0.905967422010927,0.8382704046780077,volume_289
volume_289_slice_95,0.9214814815105624,0.8543956044956075,0.7965242578333274,0.6618531890646397,1.0,1.0,0.90600191311463,0.8387495978534157,volume_289
volume_289_slice_96,0.9237037037319615,0.8582243634836721,0.7932960894379644,0.6574074075515963,1.0,1.0,0.9056665977233086,0.8385439236784228,volume_289
volume_289_slice_97,0.9142000749665792,0.8419599725038234,0.7949134199689087,0.6596317918007941,1.0,1.0,0.9030378316451627,0.8338639214348724,volume_289
volume_289_slice_98,0.9249413604671848,0.8603636364651901,0.8107653490858522,0.6817538898247272,1.0,1.0,0.9119022365176791,0.8473725087633057,volume_289
volume_289_slice_99,0.9223261488725798,0.8558490567125667,0.8167354154930067,0.6902390439789646,1.0,1.0,0.9130205214551955,0.8486960335638437,volume_289
volume_289_slice_100,0.926006058015575,0.8622078969684063,0.818829358990762,0.6932354485090533,1.0,1.0,0.9149451390021124,0.8518144484924864,volume_289
volume_289_slice_101,0.924751538133104,0.860035211390814,0.8206435171007825,0.6958400866040843,1.0,1.0,0.9151316850779622,0.8519584326649662,volume_289
volume_289_slice_102,0.9234746639485654,0.8578290107033342,0.8297089328104018,0.708976558199556,1.0,1.0,0.9177278655863224,0.8556018563009634,volume_289
volume_289_slice_103,0.8966331955719827,0.8126338331770516,0.8435603506933377,0.7294460642976991,1.0,1.0,0.9133978487551069,0.8473599658249169,volume_289
volume_289_slice_104,0.8220769790689346,0.6979038228139287,0.8382449247418975,0.72153325833059,1.0,1.0,0.8867739679369441,0.806479027048173,volume_289
volume_289_slice_105,0.7088372095731746,0.5489913551167271,0.8282051282601907,0.7067833699634665,1.0,1.0,0.8456807792777884,0.7519249083600646,volume_289
volume_289_slice_106,0.6138364784731617,0.4428312169821575,0.8267766498011495,0.7047052462386667,1.0,1.0,0.8135377094247703,0.7158454877402747,volume_289
volume_289_slice_107,0.5202312147972423,0.35156250168863934,0.8291280741523066,0.7081287508411737,1.0,1.0,0.783119762983183,0.686563750843271,volume_289
volume_289_slice_108,0.44594594781775015,0.28695652483931944,0.8614985404276683,0.756695156833792,1.0,1.0,0.7691481627484729,0.6812172272243705,volume_289
volume_289_slice_109,1.123595492993309e-08,1.123595492993309e-08,0.8916580131908418,0.8044971893788275,1.0,1.0,0.6305526748089322,0.6014990668715942,volume_289
volume_289_slice_110,4.761904535147403e-08,4.761904535147403e-08,0.9186453873419053,0.8495320375453334,1.0,1.0,0.6395484783203168,0.6165106950547928,volume_289
volume_289_slice_111,1.0,1.0,0.925650557655367,0.8615916956214604,1.0,1.0,0.9752168525517889,0.9538638985404869,volume_289
volume_289_slice_112,1.0,1.0,0.8258488500406085,0.7033582092319419,1.0,1.0,0.9419496166802027,0.9011194030773139,volume_289
volume_289_slice_113,1.0,1.0,0.6037500002476562,0.4324082368554984,1.0,1.0,0.8679166667492187,0.8108027456184995,volume_289
volume_289_slice_114,1.0,1.0,0.4696356280671704,0.30687830779513453,1.0,1.0,0.8232118760223902,0.7689594359317115,volume_289
volume_289_slice_115,1.0,1.0,0.13488372294213088,0.07231920430843092,1.0,1.0,0.7116279076473769,0.6907730681028103,volume_289
volume_289_slice_116,1.0,1.0,6.097560938429506e-09,6.097560938429506e-09,1.0,1.0,0.6666666686991869,0.6666666686991869,volume_289
volume_289_slice_117,1.0,1.0,1.123595492993309e-08,1.123595492993309e-08,1.0,1.0,0.6666666704119849,0.6666666704119849,volume_289
volume_289_slice_118,1.0,1.0,1.2987012818350482e-08,1.2987012818350482e-08,1.0,1.0,0.6666666709956709,0.6666666709956709,volume_289
volume_289_slice_119,1.0,1.0,1.2987012818350482e-08,1.2987012818350482e-08,1.0,1.0,0.6666666709956709,0.6666666709956709,volume_289
volume_289_slice_120,1.0,1.0,2.8571427755102065e-08,2.8571427755102065e-08,1.0,1.0,0.6666666761904759,0.6666666761904759,volume_289
