id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_44_slice_154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_94_slice_0,1.0,1.0,6.666666222222252e-08,6.666666222222252e-08,3.4482757431629055e-08,3.4482757431629055e-08,0.3333333670498066,0.3333333670498066,volume_94
volume_94_slice_1,1.0,1.0,2.499999375000156e-07,2.499999375000156e-07,2.5641024983563464e-08,2.5641024983563464e-08,0.33333342521365417,0.33333342521365417,volume_94
volume_94_slice_2,1.0,1.0,9.090908264462886e-08,9.090908264462886e-08,1.2658227687870536e-08,1.2658227687870536e-08,0.3333333678557701,0.3333333678557701,volume_94
volume_94_slice_3,2.9411763840830475e-08,2.9411763840830475e-08,4.761904535147403e-08,4.761904535147403e-08,1.9607842752787398e-08,1.9607842752787398e-08,3.22128839816973e-08,3.22128839816973e-08,volume_94
volume_94_slice_4,9.9999990000001e-08,9.9999990000001e-08,8.547008473957193e-09,8.547008473957193e-09,1.3157894563711913e-08,1.3157894563711913e-08,4.0568297679223374e-08,4.0568297679223374e-08,volume_94
volume_94_slice_5,3.0303029384756685e-08,3.0303029384756685e-08,5.617977496528216e-09,5.617977496528216e-09,1.562499975585938e-08,1.562499975585938e-08,1.7182002212381427e-08,1.7182002212381427e-08,volume_94
volume_94_slice_6,1.0,1.0,4.5454543388429843e-08,4.5454543388429843e-08,1.0,1.0,0.6666666818181811,0.6666666818181811,volume_94
volume_94_slice_7,1.0,1.0,2.4999999375000016e-08,2.4999999375000016e-08,1.0,1.0,0.6666666749999998,0.6666666749999998,volume_94
volume_94_slice_8,1.0,1.0,1.8867924172303316e-08,1.8867924172303316e-08,1.0,1.0,0.6666666729559747,0.6666666729559747,volume_94
volume_94_slice_9,1.0,1.0,1.2987012818350482e-08,1.2987012818350482e-08,1.0,1.0,0.6666666709956709,0.6666666709956709,volume_94
volume_94_slice_10,1.0,1.0,1.99999960000008e-07,1.99999960000008e-07,1.0,1.0,0.6666667333333199,0.6666667333333199,volume_94
volume_94_slice_11,1.0,1.0,1.4925372911561597e-08,1.4925372911561597e-08,1.0,1.0,0.6666666716417909,0.6666666716417909,volume_94
volume_94_slice_12,1.0,1.0,2.9411763840830475e-08,2.9411763840830475e-08,1.0,1.0,0.6666666764705879,0.6666666764705879,volume_94
volume_94_slice_13,1.0,1.0,1.2499998437500196e-07,1.2499998437500196e-07,1.0,1.0,0.6666667083333282,0.6666667083333282,volume_94
volume_94_slice_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_17,1.0,1.0,1.2499998437500196e-07,1.2499998437500196e-07,1.0,1.0,0.6666667083333282,0.6666667083333282,volume_94
volume_94_slice_18,1.0,1.0,7.299270019713357e-09,7.299270019713357e-09,1.0,1.0,0.6666666690997567,0.6666666690997567,volume_94
volume_94_slice_19,2.499999375000156e-07,2.499999375000156e-07,3.846153698224858e-08,3.846153698224858e-08,1.0,1.0,0.33333342948715816,0.33333342948715816,volume_94
volume_94_slice_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_25,1.0,1.0,1.428571224489825e-07,1.428571224489825e-07,1.0,1.0,0.6666667142857076,0.6666667142857076,volume_94
volume_94_slice_26,1.0,1.0,3.3333332222222255e-08,3.3333332222222255e-08,1.0,1.0,0.6666666777777775,0.6666666777777775,volume_94
volume_94_slice_27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_28,1.0,1.0,9.99999000001e-07,9.99999000001e-07,1.0,1.0,0.6666669999996667,0.6666669999996667,volume_94
volume_94_slice_29,1.0,1.0,2.499999375000156e-07,2.499999375000156e-07,1.0,1.0,0.6666667499999791,0.6666667499999791,volume_94
volume_94_slice_30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_32,1.0,1.0,1.0,1.0,9.99999000001e-07,9.99999000001e-07,0.6666669999996667,0.6666669999996667,volume_94
volume_94_slice_33,1.0,1.0,4.99999750000125e-07,4.99999750000125e-07,4.99999750000125e-07,4.99999750000125e-07,0.33333366666650005,0.33333366666650005,volume_94
volume_94_slice_34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_37,1.0,1.0,1.666666388888935e-07,1.666666388888935e-07,1.0,1.0,0.6666667222222129,0.6666667222222129,volume_94
volume_94_slice_38,1.0,1.0,5.555555246913597e-08,5.555555246913597e-08,1.0,1.0,0.666666685185184,0.666666685185184,volume_94
volume_94_slice_39,1.0,1.0,9.9999990000001e-08,9.9999990000001e-08,1.0,1.0,0.6666666999999967,0.6666666999999967,volume_94
volume_94_slice_40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
volume_94_slice_41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_94
